site_code,site_name,longitude,latitude,trap_type,collection_date,disease_week,species,count,season,urban_cat
218,Fire Station 13,-111.822666,40.723648,CO2,2025-09-25,39,Culex tarsalis,5,late,urban
218,Fire Station 13,-111.822666,40.723648,GRVD,2025-09-25,39,Culex tarsalis,1,late,urban
214,Fire Station 2,-111.89899,40.776333,CO2,2025-05-23,21,Culex tarsalis,6,early,urban
214,Fire Station 2,-111.89899,40.776333,CO2,2025-05-30,22,Culex tarsalis,2,early,urban
214,Fire Station 2,-111.89899,40.776333,CO2,2025-06-05,23,Culex tarsalis,6,mid,urban
214,Fire Station 2,-111.89899,40.776333,GRVD,2025-06-12,24,Culex tarsalis,2,mid,urban
214,Fire Station 2,-111.89899,40.776333,CO2,2025-06-20,25,Culex tarsalis,5,mid,urban
214,Fire Station 2,-111.89899,40.776333,GRVD,2025-06-26,26,Culex tarsalis,5,mid,urban
214,Fire Station 2,-111.89899,40.776333,GRVD,2025-07-03,27,Culex tarsalis,NA,mid,urban
214,Fire Station 2,-111.89899,40.776333,CO2,2025-07-10,28,Culex tarsalis,1,mid,urban
214,Fire Station 2,-111.89899,40.776333,GRVD,2025-07-10,28,Culex tarsalis,NA,mid,urban
214,Fire Station 2,-111.89899,40.776333,CO2,2025-07-17,29,Culex tarsalis,19,mid,urban
214,Fire Station 2,-111.89899,40.776333,GRVD,2025-07-17,29,Culex tarsalis,NA,mid,urban
214,Fire Station 2,-111.89899,40.776333,CO2,2025-07-22,30,Culex tarsalis,3,mid,urban
214,Fire Station 2,-111.89899,40.776333,CO2,2025-07-31,31,Culex tarsalis,14,mid,urban
214,Fire Station 2,-111.89899,40.776333,CO2,2025-08-07,32,Culex tarsalis,14,late,urban
214,Fire Station 2,-111.89899,40.776333,CO2,2025-08-14,33,Culex tarsalis,4,late,urban
214,Fire Station 2,-111.89899,40.776333,GRVD,2025-08-21,34,Culex tarsalis,NA,late,urban
214,Fire Station 2,-111.89899,40.776333,GRVD,2025-08-21,34,Culex tarsalis,NA,late,urban
214,Fire Station 2,-111.89899,40.776333,CO2,2025-08-28,35,Culex tarsalis,25,late,urban
214,Fire Station 2,-111.89899,40.776333,CO2,2025-09-11,37,Culex tarsalis,22,late,urban
214,Fire Station 2,-111.89899,40.776333,GRVD,2025-09-11,37,Culex tarsalis,2,late,urban
214,Fire Station 2,-111.89899,40.776333,CO2,2025-09-18,38,Culex tarsalis,50,late,urban
214,Fire Station 2,-111.89899,40.776333,GRVD,2025-09-18,38,Culex tarsalis,NA,late,urban
214,Fire Station 2,-111.89899,40.776333,CO2,2025-09-25,39,Culex tarsalis,8,late,urban
214,Fire Station 2,-111.89899,40.776333,GRVD,2025-09-25,39,Culex tarsalis,NA,late,urban
220,Fire Station 3,-111.860128,40.722358,GRVD,2025-08-19,34,Culex tarsalis,1,late,urban
220,Fire Station 3,-111.860128,40.722358,GRVD,2025-09-30,40,Culex tarsalis,NA,late,urban
219,Fire Station 4,-111.864795,40.781594,CO2,2025-05-23,21,Culex tarsalis,17,early,urban
219,Fire Station 4,-111.864795,40.781594,CO2,2025-05-30,22,Culex tarsalis,14,early,urban
219,Fire Station 4,-111.864795,40.781594,CO2,2025-06-05,23,Culex tarsalis,19,mid,urban
219,Fire Station 4,-111.864795,40.781594,CO2,2025-06-12,24,Culex tarsalis,4,mid,urban
219,Fire Station 4,-111.864795,40.781594,CO2,2025-06-20,25,Culex tarsalis,48,mid,urban
219,Fire Station 4,-111.864795,40.781594,GRVD,2025-06-20,25,Culex tarsalis,1,mid,urban
219,Fire Station 4,-111.864795,40.781594,CO2,2025-06-26,26,Culex tarsalis,127,mid,urban
219,Fire Station 4,-111.864795,40.781594,CO2,2025-07-03,27,Culex tarsalis,9,mid,urban
219,Fire Station 4,-111.864795,40.781594,CO2,2025-07-10,28,Culex tarsalis,48,mid,urban
219,Fire Station 4,-111.864795,40.781594,CO2,2025-07-17,29,Culex tarsalis,156,mid,urban
219,Fire Station 4,-111.864795,40.781594,CO2,2025-07-22,30,Culex tarsalis,18,mid,urban
219,Fire Station 4,-111.864795,40.781594,CO2,2025-07-31,31,Culex tarsalis,6,mid,urban
219,Fire Station 4,-111.864795,40.781594,CO2,2025-08-07,32,Culex tarsalis,3,late,urban
219,Fire Station 4,-111.864795,40.781594,GRVD,2025-08-07,32,Culex tarsalis,1,late,urban
219,Fire Station 4,-111.864795,40.781594,CO2,2025-08-14,33,Culex tarsalis,116,late,urban
219,Fire Station 4,-111.864795,40.781594,GRVD,2025-08-21,34,Culex tarsalis,NA,late,urban
219,Fire Station 4,-111.864795,40.781594,GRVD,2025-08-21,34,Culex tarsalis,NA,late,urban
219,Fire Station 4,-111.864795,40.781594,CO2,2025-08-28,35,Culex tarsalis,105,late,urban
219,Fire Station 4,-111.864795,40.781594,GRVD,2025-09-05,36,Culex tarsalis,NA,late,urban
219,Fire Station 4,-111.864795,40.781594,CO2,2025-09-11,37,Culex tarsalis,26,late,urban
219,Fire Station 4,-111.864795,40.781594,CO2,2025-09-18,38,Culex tarsalis,11,late,urban
219,Fire Station 4,-111.864795,40.781594,GRVD,2025-09-18,38,Culex tarsalis,NA,late,urban
219,Fire Station 4,-111.864795,40.781594,CO2,2025-09-25,39,Culex tarsalis,16,late,urban
219,Fire Station 4,-111.864795,40.781594,GRVD,2025-09-25,39,Culex tarsalis,1,late,urban
215,Fire Station 5,-111.861323,40.750031,CO2,2025-05-21,21,Culex tarsalis,3,early,urban
215,Fire Station 5,-111.861323,40.750031,CO2,2025-05-28,22,Culex tarsalis,12,early,urban
215,Fire Station 5,-111.861323,40.750031,CO2,2025-06-03,23,Culex tarsalis,8,mid,urban
215,Fire Station 5,-111.861323,40.750031,CO2,2025-06-10,24,Culex tarsalis,6,mid,urban
215,Fire Station 5,-111.861323,40.750031,CO2,2025-06-18,25,Culex tarsalis,23,mid,urban
215,Fire Station 5,-111.861323,40.750031,CO2,2025-06-24,26,Culex tarsalis,33,mid,urban
215,Fire Station 5,-111.861323,40.750031,CO2,2025-07-01,27,Culex tarsalis,6,mid,urban
215,Fire Station 5,-111.861323,40.750031,CO2,2025-07-08,28,Culex tarsalis,22,mid,urban
215,Fire Station 5,-111.861323,40.750031,CO2,2025-07-15,29,Culex tarsalis,47,mid,urban
215,Fire Station 5,-111.861323,40.750031,CO2,2025-07-24,30,Culex tarsalis,14,mid,urban
215,Fire Station 5,-111.861323,40.750031,CO2,2025-07-29,31,Culex tarsalis,2,mid,urban
215,Fire Station 5,-111.861323,40.750031,CO2,2025-08-05,32,Culex tarsalis,2,late,urban
215,Fire Station 5,-111.861323,40.750031,GRVD,2025-08-05,32,Culex tarsalis,1,late,urban
215,Fire Station 5,-111.861323,40.750031,CO2,2025-08-12,33,Culex tarsalis,22,late,urban
215,Fire Station 5,-111.861323,40.750031,GRVD,2025-08-12,33,Culex tarsalis,1,late,urban
215,Fire Station 5,-111.861323,40.750031,CO2,2025-08-26,35,Culex tarsalis,13,late,urban
215,Fire Station 5,-111.861323,40.750031,CO2,2025-09-03,36,Culex tarsalis,34,late,urban
215,Fire Station 5,-111.861323,40.750031,GRVD,2025-09-03,36,Culex tarsalis,NA,late,urban
215,Fire Station 5,-111.861323,40.750031,CO2,2025-09-09,37,Culex tarsalis,11,late,urban
215,Fire Station 5,-111.861323,40.750031,CO2,2025-09-16,38,Culex tarsalis,17,late,urban
215,Fire Station 5,-111.861323,40.750031,CO2,2025-09-23,39,Culex tarsalis,4,late,urban
215,Fire Station 5,-111.861323,40.750031,GRVD,2025-09-23,39,Culex tarsalis,NA,late,urban
231,Fire Station 6,-111.918378,40.752326,CO2,2025-05-21,21,Culex tarsalis,5,early,urban
231,Fire Station 6,-111.918378,40.752326,CO2,2025-05-28,22,Culex tarsalis,9,early,urban
231,Fire Station 6,-111.918378,40.752326,CO2,2025-06-03,23,Culex tarsalis,7,mid,urban
231,Fire Station 6,-111.918378,40.752326,CO2,2025-06-10,24,Culex tarsalis,64,mid,urban
231,Fire Station 6,-111.918378,40.752326,CO2,2025-06-24,26,Culex tarsalis,61,mid,urban
231,Fire Station 6,-111.918378,40.752326,GRVD,2025-06-24,26,Culex tarsalis,1,mid,urban
231,Fire Station 6,-111.918378,40.752326,CO2,2025-07-01,27,Culex tarsalis,89,mid,urban
231,Fire Station 6,-111.918378,40.752326,CO2,2025-07-08,28,Culex tarsalis,4,mid,urban
231,Fire Station 6,-111.918378,40.752326,CO2,2025-07-15,29,Culex tarsalis,168,mid,urban
231,Fire Station 6,-111.918378,40.752326,CO2,2025-07-24,30,Culex tarsalis,25,mid,urban
231,Fire Station 6,-111.918378,40.752326,GRVD,2025-07-24,30,Culex tarsalis,2,mid,urban
231,Fire Station 6,-111.918378,40.752326,CO2,2025-07-29,31,Culex tarsalis,32,mid,urban
231,Fire Station 6,-111.918378,40.752326,GRVD,2025-07-29,31,Culex tarsalis,NA,mid,urban
231,Fire Station 6,-111.918378,40.752326,CO2,2025-08-05,32,Culex tarsalis,96,late,urban
231,Fire Station 6,-111.918378,40.752326,CO2,2025-08-12,33,Culex tarsalis,199,late,urban
231,Fire Station 6,-111.918378,40.752326,CO2,2025-08-19,34,Culex tarsalis,8,late,urban
231,Fire Station 6,-111.918378,40.752326,CO2,2025-08-26,35,Culex tarsalis,212,late,urban
231,Fire Station 6,-111.918378,40.752326,CO2,2025-09-03,36,Culex tarsalis,27,late,urban
231,Fire Station 6,-111.918378,40.752326,GRVD,2025-09-03,36,Culex tarsalis,NA,late,urban
231,Fire Station 6,-111.918378,40.752326,CO2,2025-09-09,37,Culex tarsalis,15,late,urban
231,Fire Station 6,-111.918378,40.752326,CO2,2025-09-16,38,Culex tarsalis,28,late,urban
231,Fire Station 6,-111.918378,40.752326,CO2,2025-09-23,39,Culex tarsalis,3,late,urban
231,Fire Station 6,-111.918378,40.752326,GRVD,2025-09-23,39,Culex tarsalis,2,late,urban
231,Fire Station 6,-111.918378,40.752326,CO2,2025-09-30,40,Culex tarsalis,5,late,urban
213,Fire Station 8,-111.891203,40.740865,CO2,2025-05-13,20,Culex tarsalis,1,early,urban
213,Fire Station 8,-111.891203,40.740865,GRVD,2025-05-13,20,Culex tarsalis,NA,early,urban
213,Fire Station 8,-111.891203,40.740865,CO2,2025-05-28,22,Culex tarsalis,4,early,urban
213,Fire Station 8,-111.891203,40.740865,GRVD,2025-05-28,22,Culex tarsalis,1,early,urban
213,Fire Station 8,-111.891203,40.740865,CO2,2025-06-03,23,Culex tarsalis,2,mid,urban
213,Fire Station 8,-111.891203,40.740865,CO2,2025-06-10,24,Culex tarsalis,43,mid,urban
213,Fire Station 8,-111.891203,40.740865,CO2,2025-06-18,25,Culex tarsalis,45,mid,urban
213,Fire Station 8,-111.891203,40.740865,GRVD,2025-06-18,25,Culex tarsalis,1,mid,urban
213,Fire Station 8,-111.891203,40.740865,CO2,2025-06-24,26,Culex tarsalis,97,mid,urban
213,Fire Station 8,-111.891203,40.740865,CO2,2025-07-01,27,Culex tarsalis,40,mid,urban
213,Fire Station 8,-111.891203,40.740865,CO2,2025-07-08,28,Culex tarsalis,75,mid,urban
213,Fire Station 8,-111.891203,40.740865,CO2,2025-07-15,29,Culex tarsalis,81,mid,urban
213,Fire Station 8,-111.891203,40.740865,GRVD,2025-07-15,29,Culex tarsalis,3,mid,urban
213,Fire Station 8,-111.891203,40.740865,CO2,2025-07-24,30,Culex tarsalis,8,mid,urban
213,Fire Station 8,-111.891203,40.740865,CO2,2025-07-29,31,Culex tarsalis,6,mid,urban
213,Fire Station 8,-111.891203,40.740865,CO2,2025-08-05,32,Culex tarsalis,27,late,urban
213,Fire Station 8,-111.891203,40.740865,CO2,2025-08-12,33,Culex tarsalis,57,late,urban
213,Fire Station 8,-111.891203,40.740865,GRVD,2025-08-12,33,Culex tarsalis,2,late,urban
213,Fire Station 8,-111.891203,40.740865,CO2,2025-08-19,34,Culex tarsalis,1,late,urban
213,Fire Station 8,-111.891203,40.740865,GRVD,2025-08-19,34,Culex tarsalis,1,late,urban
213,Fire Station 8,-111.891203,40.740865,CO2,2025-08-26,35,Culex tarsalis,25,late,urban
213,Fire Station 8,-111.891203,40.740865,CO2,2025-09-03,36,Culex tarsalis,19,late,urban
213,Fire Station 8,-111.891203,40.740865,GRVD,2025-09-03,36,Culex tarsalis,1,late,urban
213,Fire Station 8,-111.891203,40.740865,CO2,2025-09-09,37,Culex tarsalis,7,late,urban
213,Fire Station 8,-111.891203,40.740865,CO2,2025-09-16,38,Culex tarsalis,12,late,urban
213,Fire Station 8,-111.891203,40.740865,CO2,2025-09-23,39,Culex tarsalis,3,late,urban
213,Fire Station 8,-111.891203,40.740865,GRVD,2025-09-23,39,Culex tarsalis,1,late,urban
49,Frontage Corral,-112.083321,40.768911,CO2,2025-04-16,16,Culex tarsalis,1,early,peri
49,Frontage Corral,-112.083321,40.768911,CO2,2025-04-23,17,Culex tarsalis,1,early,peri
49,Frontage Corral,-112.083321,40.768911,CO2,2025-05-08,19,Culex tarsalis,2,early,peri
49,Frontage Corral,-112.083321,40.768911,CO2,2025-05-21,21,Culex tarsalis,1,early,peri
49,Frontage Corral,-112.083321,40.768911,CO2,2025-05-23,21,Culex tarsalis,3,early,peri
49,Frontage Corral,-112.083321,40.768911,CO2,2025-05-28,22,Culex tarsalis,49,early,peri
49,Frontage Corral,-112.083321,40.768911,CO2,2025-05-30,22,Culex tarsalis,19,early,peri
49,Frontage Corral,-112.083321,40.768911,CO2,2025-06-03,23,Culex tarsalis,108,mid,peri
49,Frontage Corral,-112.083321,40.768911,CO2,2025-06-05,23,Culex tarsalis,31,mid,peri
49,Frontage Corral,-112.083321,40.768911,CO2,2025-06-10,24,Culex tarsalis,22,mid,peri
49,Frontage Corral,-112.083321,40.768911,CO2,2025-06-12,24,Culex tarsalis,78,mid,peri
49,Frontage Corral,-112.083321,40.768911,CO2,2025-06-18,25,Culex tarsalis,48,mid,peri
49,Frontage Corral,-112.083321,40.768911,CO2,2025-06-24,26,Culex tarsalis,239,mid,peri
49,Frontage Corral,-112.083321,40.768911,CO2,2025-06-26,26,Culex tarsalis,208,mid,peri
49,Frontage Corral,-112.083321,40.768911,CO2,2025-07-01,27,Culex tarsalis,186,mid,peri
49,Frontage Corral,-112.083321,40.768911,CO2,2025-07-03,27,Culex tarsalis,297,mid,peri
49,Frontage Corral,-112.083321,40.768911,CO2,2025-07-08,28,Culex tarsalis,128,mid,peri
49,Frontage Corral,-112.083321,40.768911,CO2,2025-07-10,28,Culex tarsalis,26,mid,peri
49,Frontage Corral,-112.083321,40.768911,CO2,2025-07-15,29,Culex tarsalis,1902,mid,peri
49,Frontage Corral,-112.083321,40.768911,CO2,2025-07-17,29,Culex tarsalis,560,mid,peri
49,Frontage Corral,-112.083321,40.768911,CO2,2025-07-22,30,Culex tarsalis,3,mid,peri
49,Frontage Corral,-112.083321,40.768911,CO2,2025-07-24,30,Culex tarsalis,1313,mid,peri
49,Frontage Corral,-112.083321,40.768911,CO2,2025-07-29,31,Culex tarsalis,647,mid,peri
49,Frontage Corral,-112.083321,40.768911,CO2,2025-07-29,31,Culex tarsalis,647,mid,peri
49,Frontage Corral,-112.083321,40.768911,CO2,2025-07-31,31,Culex tarsalis,52,mid,peri
49,Frontage Corral,-112.083321,40.768911,CO2,2025-08-05,32,Culex tarsalis,271,late,peri
49,Frontage Corral,-112.083321,40.768911,CO2,2025-08-07,32,Culex tarsalis,156,late,peri
49,Frontage Corral,-112.083321,40.768911,CO2,2025-08-12,33,Culex tarsalis,865,late,peri
49,Frontage Corral,-112.083321,40.768911,CO2,2025-08-14,33,Culex tarsalis,305,late,peri
49,Frontage Corral,-112.083321,40.768911,CO2,2025-08-19,34,Culex tarsalis,254,late,peri
49,Frontage Corral,-112.083321,40.768911,CO2,2025-08-21,34,Culex tarsalis,9,late,peri
49,Frontage Corral,-112.083321,40.768911,CO2,2025-08-26,35,Culex tarsalis,472,late,peri
49,Frontage Corral,-112.083321,40.768911,CO2,2025-09-03,36,Culex tarsalis,1148,late,peri
49,Frontage Corral,-112.083321,40.768911,CO2,2025-09-09,37,Culex tarsalis,1253,late,peri
49,Frontage Corral,-112.083321,40.768911,CO2,2025-09-11,37,Culex tarsalis,373,late,peri
49,Frontage Corral,-112.083321,40.768911,CO2,2025-09-16,38,Culex tarsalis,95,late,peri
49,Frontage Corral,-112.083321,40.768911,CO2,2025-09-18,38,Culex tarsalis,36,late,peri
49,Frontage Corral,-112.083321,40.768911,CO2,2025-09-23,39,Culex tarsalis,7,late,peri
49,Frontage Corral,-112.083321,40.768911,CO2,2025-09-25,39,Culex tarsalis,33,late,peri
33,Glendale Golf Course,-111.931808,40.727647,CO2,2025-04-16,16,Culex tarsalis,2,early,urban
33,Glendale Golf Course,-111.931808,40.727647,CO2,2025-05-02,18,Culex tarsalis,1,early,urban
33,Glendale Golf Course,-111.931808,40.727647,CO2,2025-05-21,21,Culex tarsalis,3,early,urban
33,Glendale Golf Course,-111.931808,40.727647,CO2,2025-05-23,21,Culex tarsalis,13,early,urban
33,Glendale Golf Course,-111.931808,40.727647,CO2,2025-05-28,22,Culex tarsalis,14,early,urban
33,Glendale Golf Course,-111.931808,40.727647,CO2,2025-05-30,22,Culex tarsalis,4,early,urban
33,Glendale Golf Course,-111.931808,40.727647,CO2,2025-06-03,23,Culex tarsalis,9,mid,urban
33,Glendale Golf Course,-111.931808,40.727647,CO2,2025-06-05,23,Culex tarsalis,8,mid,urban
33,Glendale Golf Course,-111.931808,40.727647,CO2,2025-06-10,24,Culex tarsalis,63,mid,urban
33,Glendale Golf Course,-111.931808,40.727647,CO2,2025-06-12,24,Culex tarsalis,67,mid,urban
33,Glendale Golf Course,-111.931808,40.727647,CO2,2025-06-18,25,Culex tarsalis,107,mid,urban
33,Glendale Golf Course,-111.931808,40.727647,CO2,2025-06-24,26,Culex tarsalis,87,mid,urban
33,Glendale Golf Course,-111.931808,40.727647,CO2,2025-06-26,26,Culex tarsalis,62,mid,urban
33,Glendale Golf Course,-111.931808,40.727647,CO2,2025-07-01,27,Culex tarsalis,79,mid,urban
33,Glendale Golf Course,-111.931808,40.727647,CO2,2025-07-03,27,Culex tarsalis,12,mid,urban
33,Glendale Golf Course,-111.931808,40.727647,CO2,2025-07-08,28,Culex tarsalis,79,mid,urban
33,Glendale Golf Course,-111.931808,40.727647,CO2,2025-07-10,28,Culex tarsalis,3,mid,urban
33,Glendale Golf Course,-111.931808,40.727647,CO2,2025-07-15,29,Culex tarsalis,233,mid,urban
33,Glendale Golf Course,-111.931808,40.727647,CO2,2025-07-17,29,Culex tarsalis,178,mid,urban
33,Glendale Golf Course,-111.931808,40.727647,CO2,2025-07-29,31,Culex tarsalis,87,mid,urban
33,Glendale Golf Course,-111.931808,40.727647,CO2,2025-07-29,31,Culex tarsalis,87,mid,urban
33,Glendale Golf Course,-111.931808,40.727647,CO2,2025-07-31,31,Culex tarsalis,52,mid,urban
33,Glendale Golf Course,-111.931808,40.727647,CO2,2025-08-05,32,Culex tarsalis,100,late,urban
33,Glendale Golf Course,-111.931808,40.727647,CO2,2025-08-07,32,Culex tarsalis,61,late,urban
33,Glendale Golf Course,-111.931808,40.727647,CO2,2025-08-12,33,Culex tarsalis,242,late,urban
33,Glendale Golf Course,-111.931808,40.727647,CO2,2025-08-14,33,Culex tarsalis,209,late,urban
33,Glendale Golf Course,-111.931808,40.727647,CO2,2025-08-19,34,Culex tarsalis,116,late,urban
33,Glendale Golf Course,-111.931808,40.727647,CO2,2025-08-21,34,Culex tarsalis,328,late,urban
33,Glendale Golf Course,-111.931808,40.727647,CO2,2025-08-26,35,Culex tarsalis,194,late,urban
33,Glendale Golf Course,-111.931808,40.727647,CO2,2025-09-03,36,Culex tarsalis,61,late,urban
33,Glendale Golf Course,-111.931808,40.727647,CO2,2025-09-09,37,Culex tarsalis,19,late,urban
33,Glendale Golf Course,-111.931808,40.727647,CO2,2025-09-11,37,Culex tarsalis,2,late,urban
33,Glendale Golf Course,-111.931808,40.727647,CO2,2025-09-16,38,Culex tarsalis,35,late,urban
33,Glendale Golf Course,-111.931808,40.727647,CO2,2025-09-18,38,Culex tarsalis,16,late,urban
33,Glendale Golf Course,-111.931808,40.727647,CO2,2025-09-23,39,Culex tarsalis,3,late,urban
33,Glendale Golf Course,-111.931808,40.727647,CO2,2025-09-25,39,Culex tarsalis,4,late,urban
33,Glendale Golf Course,-111.931808,40.727647,CO2,2025-09-30,40,Culex tarsalis,4,late,urban
54,Goat Farm,-112.063284,40.787677,CO2,2025-04-16,16,Culex tarsalis,11,early,rural
54,Goat Farm,-112.063284,40.787677,CO2,2025-04-23,17,Culex tarsalis,15,early,rural
54,Goat Farm,-112.063284,40.787677,CO2,2025-05-02,18,Culex tarsalis,1,early,rural
54,Goat Farm,-112.063284,40.787677,CO2,2025-05-08,19,Culex tarsalis,25,early,rural
54,Goat Farm,-112.063284,40.787677,CO2,2025-05-21,21,Culex tarsalis,17,early,rural
54,Goat Farm,-112.063284,40.787677,CO2,2025-05-23,21,Culex tarsalis,130,early,rural
54,Goat Farm,-112.063284,40.787677,CO2,2025-05-28,22,Culex tarsalis,306,early,rural
54,Goat Farm,-112.063284,40.787677,CO2,2025-05-30,22,Culex tarsalis,228,early,rural
54,Goat Farm,-112.063284,40.787677,CO2,2025-06-03,23,Culex tarsalis,308,mid,rural
54,Goat Farm,-112.063284,40.787677,CO2,2025-06-05,23,Culex tarsalis,129,mid,rural
54,Goat Farm,-112.063284,40.787677,CO2,2025-06-10,24,Culex tarsalis,212,mid,rural
54,Goat Farm,-112.063284,40.787677,CO2,2025-06-12,24,Culex tarsalis,260,mid,rural
54,Goat Farm,-112.063284,40.787677,CO2,2025-06-18,25,Culex tarsalis,413,mid,rural
54,Goat Farm,-112.063284,40.787677,CO2,2025-06-24,26,Culex tarsalis,836,mid,rural
54,Goat Farm,-112.063284,40.787677,CO2,2025-06-26,26,Culex tarsalis,519,mid,rural
54,Goat Farm,-112.063284,40.787677,CO2,2025-07-01,27,Culex tarsalis,2770,mid,rural
54,Goat Farm,-112.063284,40.787677,CO2,2025-07-03,27,Culex tarsalis,3419,mid,rural
54,Goat Farm,-112.063284,40.787677,CO2,2025-07-08,28,Culex tarsalis,2113,mid,rural
54,Goat Farm,-112.063284,40.787677,CO2,2025-07-10,28,Culex tarsalis,605,mid,rural
54,Goat Farm,-112.063284,40.787677,CO2,2025-07-15,29,Culex tarsalis,5665,mid,rural
54,Goat Farm,-112.063284,40.787677,CO2,2025-07-17,29,Culex tarsalis,5972,mid,rural
54,Goat Farm,-112.063284,40.787677,CO2,2025-07-22,30,Culex tarsalis,205,mid,rural
54,Goat Farm,-112.063284,40.787677,CO2,2025-07-24,30,Culex tarsalis,3902,mid,rural
54,Goat Farm,-112.063284,40.787677,CO2,2025-07-29,31,Culex tarsalis,3053,mid,rural
54,Goat Farm,-112.063284,40.787677,CO2,2025-07-29,31,Culex tarsalis,3053,mid,rural
54,Goat Farm,-112.063284,40.787677,CO2,2025-07-31,31,Culex tarsalis,668,mid,rural
54,Goat Farm,-112.063284,40.787677,CO2,2025-08-05,32,Culex tarsalis,4933,late,rural
54,Goat Farm,-112.063284,40.787677,CO2,2025-08-07,32,Culex tarsalis,1264,late,rural
54,Goat Farm,-112.063284,40.787677,CO2,2025-08-12,33,Culex tarsalis,4781,late,rural
54,Goat Farm,-112.063284,40.787677,CO2,2025-08-14,33,Culex tarsalis,3108,late,rural
54,Goat Farm,-112.063284,40.787677,CO2,2025-08-19,34,Culex tarsalis,4023,late,rural
54,Goat Farm,-112.063284,40.787677,CO2,2025-08-21,34,Culex tarsalis,86,late,rural
54,Goat Farm,-112.063284,40.787677,CO2,2025-08-26,35,Culex tarsalis,5842,late,rural
54,Goat Farm,-112.063284,40.787677,CO2,2025-09-03,36,Culex tarsalis,4549,late,rural
54,Goat Farm,-112.063284,40.787677,CO2,2025-09-05,36,Culex tarsalis,3124,late,rural
54,Goat Farm,-112.063284,40.787677,CO2,2025-09-09,37,Culex tarsalis,4768,late,rural
54,Goat Farm,-112.063284,40.787677,CO2,2025-09-11,37,Culex tarsalis,3601,late,rural
54,Goat Farm,-112.063284,40.787677,CO2,2025-09-16,38,Culex tarsalis,722,late,rural
54,Goat Farm,-112.063284,40.787677,CO2,2025-09-18,38,Culex tarsalis,207,late,rural
54,Goat Farm,-112.063284,40.787677,CO2,2025-09-23,39,Culex tarsalis,10,late,rural
54,Goat Farm,-112.063284,40.787677,CO2,2025-09-25,39,Culex tarsalis,38,late,rural
54,Goat Farm,-112.063284,40.787677,CO2,2025-09-30,40,Culex tarsalis,87,late,rural
25,Goggin,-112.012101,40.793303,CO2,2025-04-16,16,Culex tarsalis,15,early,rural
25,Goggin,-112.012101,40.793303,CO2,2025-04-23,17,Culex tarsalis,8,early,rural
25,Goggin,-112.012101,40.793303,CO2,2025-05-02,18,Culex tarsalis,39,early,rural
25,Goggin,-112.012101,40.793303,CO2,2025-05-08,19,Culex tarsalis,180,early,rural
25,Goggin,-112.012101,40.793303,CO2,2025-05-13,20,Culex tarsalis,7,early,rural
25,Goggin,-112.012101,40.793303,CO2,2025-05-15,20,Culex tarsalis,1,early,rural
25,Goggin,-112.012101,40.793303,CO2,2025-05-21,21,Culex tarsalis,22,early,rural
25,Goggin,-112.012101,40.793303,CO2,2025-05-23,21,Culex tarsalis,414,early,rural
25,Goggin,-112.012101,40.793303,CO2,2025-05-28,22,Culex tarsalis,1070,early,rural
25,Goggin,-112.012101,40.793303,CO2,2025-05-30,22,Culex tarsalis,627,early,rural
25,Goggin,-112.012101,40.793303,CO2,2025-06-03,23,Culex tarsalis,326,mid,rural
25,Goggin,-112.012101,40.793303,CO2,2025-06-05,23,Culex tarsalis,694,mid,rural
25,Goggin,-112.012101,40.793303,CO2,2025-06-10,24,Culex tarsalis,1071,mid,rural
25,Goggin,-112.012101,40.793303,CO2,2025-06-12,24,Culex tarsalis,1577,mid,rural
25,Goggin,-112.012101,40.793303,CO2,2025-06-18,25,Culex tarsalis,2248,mid,rural
25,Goggin,-112.012101,40.793303,CO2,2025-06-24,26,Culex tarsalis,1252,mid,rural
25,Goggin,-112.012101,40.793303,CO2,2025-06-26,26,Culex tarsalis,1308,mid,rural
25,Goggin,-112.012101,40.793303,CO2,2025-07-01,27,Culex tarsalis,336,mid,rural
25,Goggin,-112.012101,40.793303,CO2,2025-07-03,27,Culex tarsalis,108,mid,rural
25,Goggin,-112.012101,40.793303,CO2,2025-07-08,28,Culex tarsalis,3070,mid,rural
25,Goggin,-112.012101,40.793303,CO2,2025-07-10,28,Culex tarsalis,3422,mid,rural
25,Goggin,-112.012101,40.793303,CO2,2025-07-15,29,Culex tarsalis,10271,mid,rural
25,Goggin,-112.012101,40.793303,CO2,2025-07-17,29,Culex tarsalis,7526,mid,rural
25,Goggin,-112.012101,40.793303,CO2,2025-07-22,30,Culex tarsalis,29,mid,rural
25,Goggin,-112.012101,40.793303,CO2,2025-07-24,30,Culex tarsalis,5213,mid,rural
25,Goggin,-112.012101,40.793303,CO2,2025-07-29,31,Culex tarsalis,7448,mid,rural
25,Goggin,-112.012101,40.793303,CO2,2025-07-29,31,Culex tarsalis,7448,mid,rural
25,Goggin,-112.012101,40.793303,CO2,2025-07-31,31,Culex tarsalis,1693,mid,rural
25,Goggin,-112.012101,40.793303,CO2,2025-08-05,32,Culex tarsalis,1833,late,rural
25,Goggin,-112.012101,40.793303,CO2,2025-08-07,32,Culex tarsalis,2517,late,rural
25,Goggin,-112.012101,40.793303,CO2,2025-08-12,33,Culex tarsalis,4541,late,rural
25,Goggin,-112.012101,40.793303,CO2,2025-08-14,33,Culex tarsalis,2303,late,rural
25,Goggin,-112.012101,40.793303,CO2,2025-08-19,34,Culex tarsalis,3217,late,rural
